frame_index,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24
342,132.75869750976562,167.39393615722656,157.3140869140625,211.5795440673828,52.69517135620117,188.19735717773438,233.42877197265625,168.48812866210938,257.1337890625,251.55313110351562,692.46728515625,316.0436706542969,267.8193054199219,758.4929809570312,458.6793518066406,118.35592651367188,124.60176849365234,124.40579223632812,155.54139709472656,429.2901916503906,428.5130310058594,426.994384765625,380.9504089355469,368.5785217285156,331.5738830566406
343,135.54083251953125,166.09393310546875,155.86900329589844,221.8599853515625,68.98062896728516,192.39540100097656,253.884765625,94.1114730834961,265.4797058105469,255.6394805908203,736.3592529296875,305.8171691894531,273.72418212890625,762.4774780273438,458.7322998046875,118.40216827392578,122.64252471923828,122.45166015625,155.5122833251953,429.8522033691406,429.01153564453125,427.0400695800781,374.3206787109375,355.96881103515625,314.92132568359375
344,122.53926086425781,163.9366912841797,152.41146850585938,208.53248596191406,77.36547088623047,188.0052947998047,256.0550231933594,104.77780151367188,262.5220031738281,255.962890625,727.7028198242188,322.4595947265625,270.2668151855469,699.9384765625,427.6177978515625,115.08911895751953,119.426513671875,114.48115539550781,149.67225646972656,1769.981689453125,1778.954833984375,427.0785827636719,1717.315185546875,1693.7047119140625,1634.79345703125
345,122.05573272705078,163.38027954101562,149.1082000732422,228.76046752929688,149.5815887451172,186.28172302246094,259.0746154785156,165.8389892578125,274.11273193359375,268.1129150390625,729.5682983398438,316.04931640625,277.7356872558594,718.1678466796875,428.89007568359375,111.35745239257812,122.68394470214844,120.15081787109375,149.06161499023438,1768.740966796875,1775.07861328125,1778.9149169921875,1721.690185546875,1700.9820556640625,1633.4404296875
346,119.8200912475586,161.77264404296875,145.8115997314453,224.4403839111328,156.40524291992188,187.1591033935547,260.6859436035156,180.38555908203125,278.0057373046875,271.94793701171875,675.4022827148438,1627.375,277.72698974609375,681.2227783203125,429.6527099609375,98.37963104248047,112.98101043701172,118.73725128173828,140.47520446777344,1768.7432861328125,1776.3486328125,1778.9139404296875,1721.661376953125,1698.1697998046875,1633.4090576171875
347,121.97310638427734,181.74737548828125,157.07827758789062,247.6259307861328,267.4367370605469,202.56076049804688,282.4076232910156,262.3542785644531,284.4378967285156,278.3198547363281,771.0777587890625,1639.9178466796875,285.32196044921875,710.6964721679688,430.4989929199219,116.8237075805664,123.71359252929688,119.44375610351562,141.15834045410156,1768.7266845703125,1784.2421875,1780.156982421875,1727.4884033203125,1711.157470703125,1634.447509765625
348,134.02886962890625,198.8847198486328,175.14990234375,261.45806884765625,305.25689697265625,223.3343048095703,291.1620788574219,329.3524169921875,303.27691650390625,298.15826416015625,809.8265991210938,1650.92236328125,308.03656005859375,767.1260375976562,430.5299072265625,121.47756958007812,132.3402557373047,122.30673217773438,163.5246124267578,1767.51611328125,1777.6246337890625,1778.9368896484375,1743.46044921875,1719.92333984375,1651.7965087890625
349,125.0973892211914,194.6837615966797,171.257080078125,258.0892028808594,311.61297607421875,223.25003051757812,287.329833984375,327.43853759765625,311.0684814453125,302.6343994140625,824.3170776367188,323.8308410644531,311.79736328125,786.2229614257812,429.2930603027344,118.22534942626953,129.0682830810547,109.5804214477539,160.3811798095703,1767.51611328125,1777.623046875,429.6290283203125,411.086181640625,1719.9337158203125,327.9974670410156
350,133.27883911132812,198.27911376953125,172.820068359375,256.20147705078125,329.4183044433594,231.80960083007812,284.6514587402344,365.279541015625,305.3562316894531,304.2669372558594,820.0625610351562,352.98699951171875,313.7984619140625,752.9385986328125,430.41583251953125,123.51560974121094,127.53450775146484,127.56974792480469,162.61016845703125,0.0,0.0,0.0,1729.165283203125,1724.70947265625,1686.2664794921875
351,129.7556610107422,202.40853881835938,178.0854034423828,258.2997131347656,316.31500244140625,240.4537811279297,308.7373046875,379.6171875,298.54498291015625,286.62957763671875,778.9192504882812,1707.0107421875,311.9769287109375,717.7899169921875,428.885498046875,121.46593475341797,125.80813598632812,123.01595306396484,160.8666534423828,0.0,0.0,1778.8892822265625,1738.365966796875,1737.112060546875,1715.4398193359375
352,134.97549438476562,203.11807250976562,167.00035095214844,255.2420654296875,315.5934143066406,240.55050659179688,323.6752624511719,421.3694152832031,284.3584289550781,275.958740234375,774.1360473632812,1706.9891357421875,292.9547424316406,738.771728515625,428.892822265625,122.72750854492188,125.81859588623047,124.13162231445312,160.88267517089844,0.0,0.0,1778.8848876953125,1738.369873046875,1737.1131591796875,1715.4263916015625
353,118.2117919921875,198.692626953125,166.43247985839844,238.88632202148438,345.8798828125,237.75735473632812,336.0951843261719,501.87939453125,300.6123962402344,293.3727111816406,900.341796875,444.5018615722656,303.9801940917969,763.9482421875,428.6820373535156,119.61975860595703,124.44566345214844,109.31782531738281,152.48252868652344,0.0,0.0,1777.5748291015625,1771.1756591796875,1769.964111328125,1780.186767578125
354,118.24137878417969,198.77867126464844,162.93299865722656,240.4024658203125,356.39837646484375,237.9536590576172,351.66827392578125,548.3540649414062,307.6123962402344,303.5753479003906,949.9125366210938,443.519775390625,311.1592102050781,750.4381103515625,427.799560546875,121.1249008178711,124.46866607666016,110.56979370117188,149.52651977539062,0.0,0.0,1776.3291015625,1771.1798095703125,1769.9639892578125,1780.20654296875
355,105.81970977783203,172.97283935546875,132.72653198242188,214.2321014404297,372.30816650390625,231.3602294921875,348.2201843261719,628.9967651367188,287.2408142089844,283.24017333984375,907.2738647460938,430.857421875,294.7159729003906,703.6408081054688,428.2628479003906,110.44651794433594,113.63520812988281,103.39826202392578,131.27365112304688,1777.6519775390625,0.0,1778.9635009765625,0.0,0.0,1769.9439697265625
356,103.43595123291016,163.9647979736328,106.05768585205078,196.3214569091797,406.0857849121094,213.51414489746094,318.92645263671875,720.1918334960938,267.6065673828125,260.65948486328125,916.2818603515625,427.5036315917969,275.0075988769531,731.593017578125,427.365478515625,98.14083099365234,97.59838104248047,94.7990493774414,128.10406494140625,1776.3447265625,1781.628662109375,1778.9111328125,1759.3502197265625,1760.5679931640625,427.2871398925781
357,103.52157592773438,164.01809692382812,108.85533905029297,199.7650604248047,410.87744140625,215.17543029785156,330.3958740234375,733.600341796875,260.7100524902344,254.27731323242188,930.8067626953125,427.3016662597656,264.6872253417969,704.330322265625,427.17633056640625,98.22909545898438,101.7298812866211,96.4864501953125,130.2769317626953,1776.34912109375,1781.6298828125,1778.9139404296875,1759.357666015625,1760.5762939453125,426.8665466308594
358,101.53031158447266,148.25372314453125,92.83256530761719,168.22061157226562,447.4737854003906,209.4302520751953,347.58978271484375,816.0252075195312,259.529541015625,256.5085754394531,863.6653442382812,426.8177185058594,262.1659851074219,680.7947998046875,427.8448791503906,94.58248138427734,101.50296020507812,83.28690338134766,112.2289810180664,1770.016845703125,1778.980224609375,427.7835998535156,1754.9251708984375,0.0,426.8803405761719
359,101.06268310546875,143.8880615234375,95.97853088378906,171.3588409423828,490.0080871582031,206.33251953125,354.0772705078125,921.050537109375,242.07357788085938,239.1997528076172,834.6383666992188,427.5948791503906,245.59181213378906,680.0530395507812,429.2527160644531,96.5717544555664,105.8646240234375,86.65233612060547,117.77474212646484,1768.772216796875,0.0,430.0807800292969,431.37677001953125,1752.7984619140625,427.6806640625
360,103.62309265136719,146.10423278808594,110.00080108642578,163.8778839111328,495.3605041503906,209.24452209472656,345.0518798828125,949.4633178710938,266.5044250488281,263.90850830078125,842.296875,428.73834228515625,273.7644348144531,739.669921875,432.596435546875,96.58295440673828,103.63162231445312,92.34978485107422,114.91148376464844,1768.769287109375,1776.3463134765625,433.1996154785156,1751.6842041015625,1752.776123046875,428.8542785644531
361,112.36605834960938,149.5525360107422,92.75751495361328,124.1083755493164,456.6019287109375,210.30081176757812,315.06842041015625,964.7036743164062,258.03436279296875,248.53895568847656,839.9579467773438,404.5011901855469,272.66912841796875,735.3494262695312,433.383544921875,97.77179718017578,104.47836303710938,97.10722351074219,119.9775619506836,1768.7545166015625,1772.5277099609375,433.2328186035156,435.8205871582031,436.5057373046875,431.78753662109375
362,113.40094757080078,165.4512939453125,106.61962890625,130.24148559570312,382.66595458984375,225.14149475097656,334.2692565917969,1061.2548828125,271.2564697265625,260.7333984375,891.2908325195312,389.7041931152344,294.7945251464844,823.6321411132812,433.8707275390625,107.046630859375,110.76165771484375,101.0881118774414,125.64120483398438,435.8943786621094,1399.4364013671875,434.4852294921875,449.7854309082031,418.3312072753906,394.7527160644531
363,115.98885345458984,165.16921997070312,101.7812728881836,125.7109375,376.467529296875,219.8259735107422,280.68316650390625,1023.6691284179688,257.3449401855469,246.24053955078125,887.9619750976562,392.6726989746094,280.8574523925781,766.9478759765625,433.20361328125,101.30987548828125,103.27880859375,98.24178314208984,123.2513427734375,1767.5516357421875,0.0,434.43634033203125,454.4203186035156,422.308837890625,401.9148254394531
364,114.21611022949219,154.4339141845703,115.07413482666016,203.87596130371094,343.3086853027344,209.34910583496094,269.9991760253906,1015.2207641601562,265.9439697265625,241.73190307617188,914.5302124023438,375.1414794921875,276.4100036621094,712.7890014648438,436.0585632324219,102.39016723632812,110.67876434326172,94.7752914428711,123.30473327636719,1762.7838134765625,0.0,1770.0662841796875,465.8230285644531,438.86212158203125,375.90081787109375
365,106.61559295654297,146.5996551513672,108.05428314208984,205.81602478027344,333.2505798339844,204.1680145263672,258.1399841308594,971.4146728515625,259.10784912109375,232.75096130371094,903.4306030273438,373.7888488769531,272.9606018066406,723.4800415039062,439.1336364746094,102.20416259765625,105.86821746826172,91.85083770751953,116.3906478881836,1762.796875,0.0,439.1699523925781,473.1637268066406,440.5764465332031,373.07598876953125
366,98.6055908203125,144.37864685058594,108.4783706665039,200.82366943359375,252.36924743652344,193.2730712890625,256.27337646484375,967.2245483398438,261.4630432128906,250.560302734375,890.5902709960938,368.7879943847656,277.4169006347656,723.4320068359375,438.0734558105469,102.88938903808594,99.90577697753906,90.88963317871094,106.13323211669922,0.0,0.0,438.1158447265625,502.3451843261719,0.0,365.49127197265625
367,92.64744567871094,141.53933715820312,95.1435546875,183.489990234375,301.6727294921875,201.55606079101562,266.96539306640625,927.5680541992188,252.0092010498047,242.38075256347656,833.3502807617188,405.7169494628906,265.5711975097656,722.3984375,437.3212890625,91.82073211669922,87.12987518310547,80.13993835449219,96.07581329345703,0.0,0.0,438.0849304199219,484.9112548828125,471.911865234375,414.9087219238281
368,92.64743041992188,141.51937866210938,90.63471221923828,183.46697998046875,301.8460693359375,201.5548858642578,266.806884765625,927.4672241210938,252.01197814941406,246.747802734375,833.393310546875,405.72906494140625,265.5596618652344,722.4719848632812,437.32159423828125,91.81710052490234,87.12715148925781,80.12820434570312,93.79846954345703,0.0,0.0,438.08123779296875,484.900390625,471.8972473144531,414.9447937011719
369,83.60853576660156,133.59495544433594,81.28422546386719,167.3254852294922,352.7535095214844,203.38734436035156,262.886962890625,901.4078979492188,234.0148468017578,219.18270874023438,768.3115234375,412.7915954589844,249.2520751953125,730.8895874023438,436.3078308105469,76.86648559570312,79.32051849365234,73.71307373046875,82.54318237304688,0.0,0.0,1402.22119140625,483.64013671875,477.6439514160156,432.6648254394531
370,80.46110534667969,122.46456146240234,69.64037322998047,179.7892608642578,341.92535400390625,190.88003540039062,255.32440185546875,863.9033813476562,213.7054901123047,202.23086547851562,685.2827758789062,430.1247253417969,229.25323486328125,690.5189819335938,433.6094055175781,74.56936645507812,77.18453216552734,71.63758850097656,76.06543731689453,1768.801025390625,0.0,432.27398681640625,1602.705078125,1587.4703369140625,437.5550231933594
371,80.47933959960938,109.35557556152344,64.05033874511719,186.33773803710938,351.3897705078125,186.22885131835938,294.9455871582031,888.4448852539062,205.1100311279297,193.66168212890625,715.4696044921875,424.2035217285156,222.5847930908203,679.6096801757812,434.2205505371094,77.03910064697266,76.5023193359375,71.68091583251953,72.86360168457031,1768.808837890625,0.0,432.6883544921875,1602.665771484375,1587.441162109375,425.316162109375
372,83.98294830322266,110.58546447753906,51.631248474121094,161.76634216308594,303.6524658203125,190.56777954101562,305.78466796875,850.4296875,200.6434326171875,191.5718231201172,791.1583251953125,417.7364196777344,217.97811889648438,699.5077514648438,432.64874267578125,90.6229248046875,79.54915618896484,75.43975830078125,79.91845703125,0.0,0.0,433.2366638183594,1587.1595458984375,1558.3204345703125,431.9494323730469
373,84.04338836669922,117.46453094482422,58.85112762451172,186.78753662109375,364.8651428222656,194.80625915527344,263.7580871582031,800.8766479492188,207.3882598876953,197.99853515625,813.599853515625,405.4322204589844,218.0418243408203,706.373291015625,431.5415954589844,93.30094909667969,82.16210174560547,80.12769317626953,85.7723388671875,0.0,0.0,432.6484069824219,1587.14990234375,1558.3126220703125,425.4288024902344
374,103.76554107666016,134.07174682617188,93.54635620117188,176.1915740966797,345.3018798828125,201.56295776367188,391.5680847167969,923.3777465820312,225.38925170898438,214.96533203125,801.736328125,420.5632019042969,244.61032104492188,737.7622680664062,431.3712463378906,102.60208129882812,98.70645904541016,103.97794342041016,96.46636199951172,0.0,0.0,431.89990234375,1558.3211669921875,1543.9073486328125,434.8095703125
375,131.22134399414062,166.24122619628906,111.65338897705078,129.4185333251953,414.4564514160156,226.67140197753906,437.3520202636719,978.623046875,247.96559143066406,231.7942352294922,807.848388671875,413.1304016113281,257.95745849609375,805.5934448242188,432.6229553222656,128.09536743164062,113.87184143066406,118.94950866699219,107.7490005493164,0.0,0.0,0.0,1525.3187255859375,1510.770263671875,1400.221435546875
376,139.02764892578125,165.34104919433594,125.90847778320312,196.85325622558594,464.5953063964844,241.5263671875,361.26483154296875,971.862060546875,254.39073181152344,232.00527954101562,804.0928344726562,426.128173828125,260.43048095703125,783.6912231445312,432.6420593261719,131.3102264404297,114.1270980834961,128.59368896484375,110.48902893066406,0.0,0.0,1780.2867431640625,1525.3326416015625,1510.78076171875,1400.22412109375
377,159.28350830078125,204.06546020507812,167.2381134033203,250.56056213378906,659.5496826171875,258.038330078125,449.9517517089844,1048.322509765625,301.04193115234375,278.0765075683594,836.5582885742188,384.6527099609375,315.9221496582031,863.4315795898438,1397.9346923828125,157.0613250732422,150.02207946777344,157.2420196533203,145.70272827148438,0.0,0.0,0.0,1511.26611328125,1483.041748046875,1395.1116943359375
378,176.38967895507812,220.1567840576172,168.0922088623047,238.95489501953125,788.66552734375,278.8341064453125,473.9364929199219,1059.1107177734375,296.0852355957031,281.3741149902344,797.92041015625,1406.237060546875,318.5472717285156,816.2289428710938,432.59429931640625,168.0408477783203,163.6156768798828,170.4434051513672,152.73495483398438,0.0,0.0,1400.7974853515625,1502.0941162109375,1478.7730712890625,1373.1661376953125
379,188.10398864746094,224.7112579345703,169.67506408691406,227.98521423339844,797.2897338867188,290.2408142089844,482.6407165527344,1105.506103515625,301.8857421875,283.7254943847656,833.858154296875,1406.22802734375,321.4666442871094,840.2923583984375,431.5212707519531,171.50289916992188,167.02215576171875,177.02772521972656,161.68751525878906,0.0,0.0,0.0,1502.1011962890625,1478.7698974609375,1373.1339111328125
380,187.7367706298828,239.0352020263672,182.35377502441406,227.8611602783203,859.3114013671875,309.9584655761719,498.72967529296875,1124.0599365234375,309.0728759765625,297.3751220703125,830.6415405273438,1417.8975830078125,336.9739990234375,836.8350219726562,1397.9383544921875,170.50868225097656,173.24099731445312,185.87428283691406,169.3027801513672,0.0,0.0,0.0,1511.7987060546875,1483.63720703125,1389.5628662109375
381,191.1539306640625,244.24734497070312,188.74740600585938,226.24961853027344,858.744384765625,312.4408264160156,511.6845703125,1168.1636962890625,315.9237060546875,304.1145324707031,856.243896484375,335.71221923828125,340.4558410644531,882.6689453125,1400.7310791015625,187.00650024414062,186.1565399169922,188.60206604003906,177.00564575195312,0.0,0.0,1402.163818359375,1511.805908203125,1483.6446533203125,1389.57763671875
382,171.22665405273438,232.2743377685547,190.6834716796875,225.37721252441406,855.23046875,285.5830078125,510.3855895996094,1140.776611328125,313.39697265625,294.6556396484375,837.172119140625,1445.071044921875,330.89361572265625,845.2305297851562,430.9256286621094,181.28610229492188,163.69021606445312,169.58958435058594,167.26934814453125,0.0,0.0,0.0,1546.5472412109375,1517.8326416015625,1407.5093994140625
383,168.18499755859375,217.81085205078125,166.01902770996094,195.7368927001953,798.6071166992188,292.62762451171875,484.4019775390625,2566.790283203125,259.5284423828125,248.0979461669922,783.0380859375,1491.6636962890625,277.80224609375,799.38330078125,428.8541564941406,156.44943237304688,156.33409118652344,150.275634765625,139.9466552734375,0.0,0.0,1780.3018798828125,1598.82568359375,1577.962646484375,1467.6407470703125
384,170.760986328125,215.77882385253906,159.2292022705078,190.25601196289062,781.9260864257812,293.58746337890625,482.1552734375,1153.2811279296875,259.4391174316406,247.9864501953125,766.3373413085938,1491.6805419921875,277.21685791015625,760.541748046875,1780.2142333984375,155.72056579589844,158.34115600585938,156.89015197753906,145.646484375,0.0,0.0,0.0,1598.7313232421875,1573.3602294921875,1467.6170654296875
385,145.9596710205078,203.34251403808594,137.95709228515625,197.24502563476562,661.3948364257812,259.7649841308594,480.2477111816406,1131.7481689453125,249.4790802001953,232.74581909179688,720.5961303710938,1579.450439453125,257.9103698730469,735.4788818359375,428.6465148925781,132.82688903808594,137.96881103515625,140.01119995117188,130.0557098388672,0.0,0.0,1780.2681884765625,1674.52587890625,1653.085205078125,1574.67626953125
386,135.61343383789062,180.0984649658203,132.9583740234375,168.1463623046875,669.5298461914062,233.39988708496094,433.7742004394531,1061.302734375,257.4035339355469,234.8129119873047,743.0269775390625,375.4530944824219,266.3583984375,720.361083984375,428.935302734375,128.1524200439453,134.04034423828125,117.48517608642578,126.88749694824219,1769.982421875,0.0,428.85546875,1697.6510009765625,1683.3736572265625,1642.1650390625
387,138.0143280029297,179.9661865234375,128.8639373779297,174.43511962890625,679.5529174804688,231.82159423828125,428.3446350097656,1096.7666015625,256.326416015625,240.20997619628906,749.197265625,1642.2021484375,265.3387756347656,731.1937866210938,1778.940185546875,134.72857666015625,135.84597778320312,117.66873931884766,127.95476531982422,1769.9813232421875,0.0,1780.2303466796875,1697.649658203125,1684.0150146484375,1637.575927734375
388,133.5025177001953,171.64271545410156,138.5787353515625,184.62278747558594,600.5274047851562,211.11502075195312,406.2697448730469,1079.9422607421875,268.8525390625,264.61114501953125,714.4515991210938,403.27215576171875,273.9888610839844,766.708251953125,478.1942443847656,129.28155517578125,124.383544921875,115.07386016845703,133.12867736816406,434.5996398925781,431.00653076171875,429.3539123535156,1738.06396484375,1733.794921875,1700.5987548828125
389,140.391845703125,170.0254669189453,138.39247131347656,186.8051300048828,540.9340209960938,217.45652770996094,392.6551513671875,1095.5052490234375,272.2665100097656,272.5186767578125,721.9646606445312,1746.5361328125,276.7882080078125,752.899658203125,545.400634765625,130.70530700683594,127.78370666503906,116.4320297241211,141.0322723388672,1359.8084716796875,1354.2762451171875,545.4816284179688,1745.630126953125,0.0,1747.5655517578125
390,143.82701110839844,172.98934936523438,148.64682006835938,201.5155792236328,563.09814453125,216.31658935546875,387.2483215332031,1111.4703369140625,290.0614929199219,280.8409423828125,1069.35205078125,1746.532470703125,296.1444091796875,1097.145751953125,1780.242919921875,137.6214141845703,142.03280639648438,126.70410919189453,148.75279235839844,0.0,0.0,1780.2857666015625,1745.6300048828125,0.0,1747.56494140625
391,155.5939483642578,176.8762969970703,151.25164794921875,214.9047088623047,508.646484375,220.2099609375,387.8868103027344,1102.1363525390625,296.53436279296875,285.1384582519531,848.1150512695312,513.2787475585938,297.2765197753906,951.0108032226562,532.7848510742188,156.5194091796875,160.5824432373047,135.55239868164062,150.5604248046875,479.2959289550781,1346.4754638671875,511.8853759765625,1363.8541259765625,1360.31201171875,1751.75439453125
392,172.232666015625,187.40188598632812,171.8114471435547,221.44505310058594,511.6396179199219,220.12646484375,385.858154296875,1117.8377685546875,303.44635009765625,298.71124267578125,867.6259765625,431.97393798828125,312.4855651855469,971.136474609375,546.4505004882812,163.36087036132812,163.70684814453125,139.1256866455078,159.56639099121094,486.2605285644531,1344.6893310546875,532.553955078125,0.0,0.0,434.3118896484375
393,197.2882537841797,225.57521057128906,188.82464599609375,229.4630126953125,530.9622802734375,245.5620880126953,389.6249694824219,1139.8929443359375,319.68145751953125,311.285888671875,919.4786376953125,482.79180908203125,335.7301025390625,1062.6895751953125,546.9420776367188,175.7265625,183.03477478027344,161.49085998535156,190.35972595214844,490.02410888671875,1332.05517578125,523.1620483398438,1363.87548828125,0.0,430.6305236816406
394,209.73895263671875,238.55552673339844,212.3436737060547,249.32859802246094,501.1620788574219,271.58868408203125,386.5094909667969,1176.1014404296875,361.0540466308594,346.5379638671875,834.831787109375,431.0515441894531,366.0557861328125,1123.123046875,560.4243774414062,204.93093872070312,216.50588989257812,185.9713592529297,206.2733917236328,487.3233642578125,494.82867431640625,550.0055541992188,0.0,0.0,0.0
395,216.68423461914062,242.09205627441406,229.49887084960938,252.4442138671875,527.557861328125,273.9258728027344,380.7693176269531,1173.2423095703125,361.0389404296875,345.79949951171875,876.4169311523438,493.6937561035156,369.14471435546875,1123.100830078125,576.45068359375,215.15762329101562,223.2919464111328,196.3912353515625,212.80294799804688,504.73046875,515.576416015625,563.6438598632812,0.0,0.0,0.0
396,230.46859741210938,264.37841796875,246.65040588378906,279.01177978515625,558.318115234375,290.8857727050781,376.8065490722656,1167.205078125,376.2998352050781,364.7274169921875,855.60986328125,430.3102722167969,392.3497619628906,1152.52294921875,471.3636169433594,218.67813110351562,227.01809692382812,200.07876586914062,226.84368896484375,473.3439025878906,478.2866516113281,461.5137939453125,0.0,0.0,0.0
397,229.20838928222656,266.9447021484375,256.9271545410156,287.778564453125,592.5030517578125,280.667236328125,376.7059020996094,1164.724609375,377.9776611328125,364.19720458984375,855.8896484375,432.078369140625,390.097412109375,1155.067626953125,432.9054870605469,208.2212677001953,232.81796264648438,207.10943603515625,230.23680114746094,455.2489929199219,420.395263671875,393.432373046875,0.0,0.0,0.0
398,232.7591094970703,270.33258056640625,268.83050537109375,298.5858154296875,681.1180419921875,290.9544677734375,370.602294921875,1138.8458251953125,395.2683410644531,381.3990783691406,968.64697265625,432.1044921875,397.09674072265625,1162.2122802734375,419.8554992675781,222.1075897216797,242.9954833984375,217.80337524414062,233.6623992919922,454.8438720703125,417.602294921875,396.1717529296875,0.0,0.0,0.0
399,228.39556884765625,272.34967041015625,256.4946594238281,296.8583068847656,798.5014038085938,296.33782958984375,365.01385498046875,1126.257080078125,388.4674072265625,378.1794128417969,950.5548095703125,428.71929931640625,398.4745788574219,1113.0224609375,421.62139892578125,216.27349853515625,224.45957946777344,207.4713897705078,228.525390625,443.125244140625,440.48516845703125,408.9437561035156,0.0,0.0,429.96478271484375
400,232.21109008789062,272.20745849609375,261.37286376953125,320.5700988769531,851.6903686523438,298.2784118652344,360.03009033203125,1108.1668701171875,384.85955810546875,383.7251892089844,1027.568603515625,427.65753173828125,390.4852294921875,1147.8563232421875,525.4991455078125,219.71441650390625,224.5802764892578,210.7559356689453,228.59230041503906,1835.491943359375,1842.8380126953125,495.9747619628906,0.0,0.0,428.5315856933594
401,235.04605102539062,285.5373840332031,272.768310546875,316.91851806640625,965.5613403320312,294.82080078125,362.5067138671875,1058.429443359375,394.0496826171875,380.0977783203125,996.4176635742188,426.8134460449219,399.6539001464844,1082.1614990234375,425.0220642089844,215.2268829345703,223.46324157714844,197.17889404296875,235.51910400390625,458.9747009277344,447.6834411621094,419.5292663574219,1759.341552734375,1759.3902587890625,427.2157897949219
402,232.15310668945312,289.6711120605469,281.7635498046875,354.41619873046875,1107.9593505859375,295.126953125,363.37689208984375,1059.9981689453125,398.58935546875,395.0897521972656,962.6856079101562,426.75750732421875,399.2983093261719,1062.1063232421875,390.1838684082031,219.69058227539062,224.73501586914062,197.02037048339844,232.32968139648438,1857.2911376953125,1859.411376953125,398.46734619140625,1763.96435546875,0.0,1760.498779296875
403,228.70303344726562,289.6362609863281,277.8454895019531,364.76800537109375,1128.011474609375,294.99749755859375,357.1847229003906,1061.7762451171875,419.341552734375,409.06170654296875,1031.56103515625,510.9654235839844,416.67889404296875,1146.37255859375,480.71063232421875,216.2692413330078,224.61251831054688,196.98410034179688,232.4119873046875,1857.298095703125,1861.4010009765625,1781.09375,0.0,0.0,1760.508544921875
404,232.9210662841797,273.6350402832031,271.5301208496094,365.08642578125,1331.8699951171875,295.9247131347656,365.9939880371094,1095.12353515625,397.7679748535156,399.0599365234375,1023.9774169921875,486.86383056640625,406.9830627441406,1137.7860107421875,471.2713928222656,217.51373291015625,242.9623260498047,208.474365234375,237.87393188476562,1863.473388671875,1865.559814453125,1777.7794189453125,0.0,0.0,0.0
405,246.7079620361328,281.71868896484375,245.41091918945312,390.9383850097656,1369.1903076171875,311.2251892089844,375.6347961425781,1182.8214111328125,383.24847412109375,375.5762939453125,943.0886840820312,428.0444030761719,388.3394775390625,1019.2037353515625,383.39215087890625,230.2321014404297,245.63711547851562,207.3362579345703,248.74966430664062,1863.3944091796875,1849.7840576171875,389.68072509765625,0.0,0.0,0.0
406,243.33766174316406,281.7462158203125,244.7821807861328,358.752197265625,2504.10986328125,304.8931884765625,377.3477783203125,1196.8099365234375,375.56353759765625,371.22406005859375,877.1204833984375,1766.3001708984375,374.41290283203125,912.7698364257812,382.8291931152344,226.774169921875,238.64639282226562,207.57106018066406,245.07763671875,1863.4117431640625,1849.7869873046875,1755.808349609375,0.0,0.0,0.0
407,238.57162475585938,298.87176513671875,265.3569641113281,372.0488586425781,2520.5625,307.9115905761719,399.2451171875,1216.551025390625,385.47674560546875,385.4418029785156,810.2996215820312,1765.128662109375,385.0853271484375,825.6786499023438,1759.8240966796875,226.798583984375,238.6981658935547,211.74588012695312,254.32635498046875,1867.7703857421875,1872.3023681640625,1755.229248046875,0.0,0.0,0.0
408,233.86293029785156,285.2803039550781,256.5604248046875,372.061279296875,1354.0919189453125,307.8952331542969,390.9927978515625,1218.6846923828125,379.541015625,379.4649658203125,842.0859985351562,1763.9483642578125,379.607666015625,825.7920532226562,1753.01953125,217.54122924804688,242.74673461914062,206.84788513183594,240.45762634277344,1861.3922119140625,1859.2928466796875,1745.7064208984375,0.0,0.0,0.0
409,237.22901916503906,288.599609375,263.7827453613281,370.873046875,1346.50537109375,308.72918701171875,397.4548034667969,1225.49072265625,376.1479187011719,371.3971252441406,798.4629516601562,1763.950927734375,375.94342041015625,867.0999145507812,1752.9613037109375,224.41415405273438,245.89862060546875,210.4720916748047,240.74542236328125,1861.3917236328125,1859.292724609375,1745.6700439453125,0.0,0.0,0.0
410,228.07896423339844,270.05950927734375,253.40269470214844,368.4930419921875,1323.5181884765625,292.2032775878906,376.4978332519531,1218.0166015625,373.10821533203125,368.9843444824219,858.2337036132812,1343.452880859375,376.38836669921875,893.4246826171875,381.2156066894531,213.0205535888672,221.78060913085938,208.1612091064453,231.78555297851562,1835.234375,1842.6439208984375,1750.7918701171875,0.0,0.0,0.0
411,228.1591796875,270.20965576171875,264.8066101074219,377.6180725097656,1323.845703125,295.5219421386719,383.0060729980469,1239.789794921875,372.9489440917969,368.9569091796875,900.14599609375,1344.467529296875,376.3359375,955.9656982421875,383.4580993652344,216.40283203125,225.1796417236328,211.62261962890625,231.4344482421875,1835.238037109375,1842.6531982421875,370.5528259277344,0.0,0.0,0.0
412,217.68270874023438,269.0199279785156,263.1117248535156,378.9172058105469,1310.696044921875,296.15673828125,393.2668151855469,1223.507080078125,381.03863525390625,377.8498229980469,870.396728515625,427.4772033691406,383.4582214355469,897.2849731445312,394.68792724609375,215.60716247558594,216.17433166503906,188.57432556152344,216.67938232421875,1826.3333740234375,1833.269287109375,399.6207275390625,1767.546142578125,0.0,1763.97216796875
